"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-652-1.local",,,,"User:","a78156"
"Cmdline:","dstat -cdngym --output /home/a78156/ESC/NPB3.3.1-MZ/NPB3.3-MZ-OMP/results/652/dstat_sp-mz_C_O2_8.csv",,,,"Date:","10 Apr 2020 21:26:48 WEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"memory usage",,,
19.585,0.050,80.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8929.0,3717.0,1827094528.0,287551488.0,1070669824.0,64470118400.0
19.515,0.050,80.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9349.0,4662.0,1827094528.0,287551488.0,1070669824.0,64470118400.0
19.535,0.050,80.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8959.0,3814.0,1826967552.0,287551488.0,1070669824.0,64470245376.0
19.585,0.050,80.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9191.0,4294.0,1826840576.0,287551488.0,1070669824.0,64470372352.0
19.560,0.050,80.390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9178.0,4218.0,1826840576.0,287551488.0,1070669824.0,64470372352.0
19.665,0.050,80.285,0.0,0.0,0.0,0.0,8192.0,0.0,0.0,0.0,0.0,9371.0,4562.0,1826848768.0,287551488.0,1070669824.0,64470364160.0
19.615,0.050,80.335,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,9053.0,3913.0,1826848768.0,287551488.0,1070669824.0,64470364160.0
19.235,0.075,80.690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9043.0,4195.0,1826848768.0,287551488.0,1070669824.0,64470364160.0
14.182,0.050,85.768,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,6711.0,3214.0,1826775040.0,287551488.0,1070669824.0,64470437888.0
15.133,0.100,84.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7473.0,3464.0,1826684928.0,287551488.0,1070669824.0,64470528000.0
19.555,0.050,80.395,0.0,0.0,0.0,0.0,0.0,0.0,3770.0,0.0,0.0,9902.0,3930.0,1826684928.0,287551488.0,1070669824.0,64470528000.0
19.590,0.050,80.360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9942.0,3965.0,1826684928.0,287551488.0,1070669824.0,64470528000.0
19.620,0.050,80.330,0.0,0.0,0.0,0.0,0.0,835.0,574.0,0.0,0.0,10333.0,4706.0,1826684928.0,287551488.0,1070669824.0,64470528000.0
19.635,0.075,80.290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10286.0,4617.0,1826684928.0,287551488.0,1070669824.0,64470528000.0
19.735,0.050,80.215,0.0,0.0,0.0,0.0,0.0,244.0,0.0,0.0,0.0,10143.0,4286.0,1826676736.0,287551488.0,1070673920.0,64470532096.0
19.860,0.050,80.065,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,10010.0,3918.0,1826652160.0,287551488.0,1070673920.0,64470556672.0
19.840,0.025,80.135,0.0,0.0,0.0,0.0,0.0,582.0,4834.0,0.0,0.0,9971.0,3829.0,1826652160.0,287551488.0,1070673920.0,64470556672.0
19.860,0.075,80.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9991.0,3891.0,1826660352.0,287551488.0,1070673920.0,64470548480.0
19.860,0.050,80.090,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,9987.0,3815.0,1826660352.0,287551488.0,1070673920.0,64470548480.0
19.890,0.050,80.060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10011.0,3896.0,1826660352.0,287551488.0,1070673920.0,64470548480.0
19.840,0.025,80.135,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,9967.0,3822.0,1826660352.0,287551488.0,1070673920.0,64470548480.0
19.885,0.075,80.040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10078.0,4011.0,1826660352.0,287551488.0,1070673920.0,64470548480.0
19.865,0.050,80.085,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,10013.0,3895.0,1826660352.0,287551488.0,1070673920.0,64470548480.0
19.835,0.075,80.090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10009.0,3898.0,1826533376.0,287551488.0,1070673920.0,64470675456.0
19.835,0.075,80.090,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,10006.0,3823.0,1826533376.0,287551488.0,1070673920.0,64470675456.0
19.875,0.025,80.100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9997.0,3873.0,1826541568.0,287551488.0,1070673920.0,64470667264.0
19.825,0.075,80.100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9968.0,3832.0,1826541568.0,287551488.0,1070673920.0,64470667264.0
19.870,0.050,80.080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10034.0,3900.0,1826533376.0,287551488.0,1070673920.0,64470675456.0
19.835,0.075,80.090,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,9972.0,3813.0,1826533376.0,287551488.0,1070673920.0,64470675456.0
19.820,0.050,80.130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10091.0,4102.0,1826533376.0,287551488.0,1070673920.0,64470675456.0
19.760,0.075,80.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10223.0,4353.0,1826533376.0,287551488.0,1070673920.0,64470675456.0
19.845,0.050,80.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10267.0,4470.0,1826533376.0,287551488.0,1070673920.0,64470675456.0
19.790,0.050,79.685,0.475,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,0.0,9983.0,3911.0,1826533376.0,287551488.0,1070673920.0,64470675456.0
19.830,0.075,80.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10008.0,3932.0,1826533376.0,287551488.0,1070673920.0,64470675456.0
19.760,0.125,80.090,0.0,0.0,0.025,0.0,0.0,60.0,0.0,0.0,0.0,10042.0,3997.0,1826533376.0,287551488.0,1070673920.0,64470675456.0
19.795,0.050,80.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10314.0,4597.0,1826652160.0,287551488.0,1070673920.0,64470556672.0
19.780,0.075,80.145,0.0,0.0,0.0,0.0,0.0,128.0,483.0,0.0,0.0,10062.0,4066.0,1826652160.0,287551488.0,1070673920.0,64470556672.0
19.895,0.050,80.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10012.0,3885.0,1826652160.0,287551488.0,1070673920.0,64470556672.0
19.880,0.050,80.070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9983.0,3814.0,1826652160.0,287551488.0,1070673920.0,64470556672.0
19.845,0.050,80.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10038.0,3959.0,1826652160.0,287551488.0,1070673920.0,64470556672.0
19.880,0.050,80.045,0.0,0.0,0.025,0.0,0.0,60.0,42.0,0.0,0.0,10069.0,3982.0,1826652160.0,287551488.0,1070673920.0,64470556672.0
19.860,0.075,80.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10022.0,3918.0,1826652160.0,287551488.0,1070673920.0,64470556672.0
19.890,0.050,80.060,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,9995.0,3837.0,1826652160.0,287551488.0,1070673920.0,64470556672.0
19.835,0.050,80.090,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,10023.0,3937.0,1826652160.0,287551488.0,1070673920.0,64470556672.0
19.810,0.075,80.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9984.0,3844.0,1826660352.0,287551488.0,1070673920.0,64470548480.0
19.840,0.050,80.110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9998.0,3911.0,1826660352.0,287551488.0,1070673920.0,64470548480.0
19.760,0.050,80.190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9969.0,3932.0,1826660352.0,287551488.0,1070673920.0,64470548480.0
19.795,0.050,80.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10092.0,4131.0,1826660352.0,287551488.0,1070673920.0,64470548480.0
19.810,0.050,80.140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9979.0,3852.0,1826656256.0,287551488.0,1070678016.0,64470548480.0
19.785,0.075,80.140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9990.0,3956.0,1826656256.0,287551488.0,1070678016.0,64470548480.0
1.101,0.075,98.824,0.0,0.0,0.0,0.0,0.0,1990.0,4734.0,0.0,0.0,2598.0,2349.0,1113341952.0,287551488.0,1070678016.0,65183862784.0
0.0,0.075,99.449,0.476,0.0,0.0,0.0,24576.0,0.0,0.0,0.0,0.0,2053.0,2273.0,1112440832.0,287551488.0,1070682112.0,65184759808.0
