"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-652-1.local",,,,"User:","a78156"
"Cmdline:","dstat -cdngym --output /home/a78156/ESC/NPB3.3.1-MZ/NPB3.3-MZ-OMP/results/652/dstat_sp-mz_C_O2_32.csv",,,,"Date:","10 Apr 2020 21:28:40 WEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"memory usage",,,
69.135,0.150,30.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28851.0,8640.0,1829519360.0,287551488.0,1070714880.0,64467648512.0
68.035,0.075,31.890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28377.0,8653.0,1829425152.0,287551488.0,1070714880.0,64467742720.0
68.608,0.125,31.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28569.0,8597.0,1829425152.0,287551488.0,1070714880.0,64467742720.0
68.717,0.175,31.108,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,28708.0,8725.0,1829425152.0,287551488.0,1070714880.0,64467742720.0
68.558,0.150,31.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28631.0,8604.0,1829425152.0,287551488.0,1070714880.0,64467742720.0
68.200,0.150,31.650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28437.0,8613.0,1829425152.0,287551488.0,1070714880.0,64467742720.0
68.727,0.150,31.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28743.0,8659.0,1829425152.0,287551488.0,1070714880.0,64467742720.0
66.867,0.125,33.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27933.0,8461.0,1829425152.0,287551488.0,1070714880.0,64467742720.0
68.200,0.125,31.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28482.0,8553.0,1829425152.0,287551488.0,1070714880.0,64467742720.0
67.191,0.175,32.634,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,28179.0,8465.0,1829433344.0,287551488.0,1070714880.0,64467734528.0
68.092,0.175,31.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28535.0,8547.0,1829433344.0,287551488.0,1070714880.0,64467734528.0
67.942,0.125,31.933,0.0,0.0,0.0,0.0,0.0,68.0,484.0,0.0,0.0,28359.0,8423.0,1829433344.0,287551488.0,1070714880.0,64467734528.0
66.425,0.125,33.450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27750.0,8487.0,1829429248.0,287551488.0,1070718976.0,64467734528.0
67.641,0.125,32.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28214.0,8552.0,1829429248.0,287551488.0,1070718976.0,64467734528.0
68.461,0.100,31.439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28505.0,8545.0,1829437440.0,287551488.0,1070718976.0,64467726336.0
67.291,0.150,32.559,0.0,0.0,0.0,0.0,0.0,60.0,12566.0,0.0,0.0,28244.0,8614.0,1829437440.0,287551488.0,1070718976.0,64467726336.0
67.976,0.175,31.849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28279.0,8552.0,1829445632.0,287551488.0,1070718976.0,64467718144.0
67.400,0.125,32.475,0.0,0.0,0.0,0.0,0.0,430.0,5230.0,0.0,0.0,28192.0,8538.0,1829445632.0,287551488.0,1070718976.0,64467718144.0
2.580,0.075,97.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3313.0,2635.0,1249714176.0,287551488.0,1070723072.0,65047445504.0
0.025,0.075,99.900,0.0,0.0,0.0,0.0,0.0,2174.0,4734.0,0.0,0.0,2039.0,2168.0,1249665024.0,287551488.0,1070723072.0,65047494656.0
