"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-652-1.local",,,,"User:","a78156"
"Cmdline:","dstat -cdngym --output /home/a78156/ESC/NPB3.3.1-MZ/NPB3.3-MZ-OMP/results/652/dstat_sp-mz_C_O3_2.csv",,,,"Date:","10 Apr 2020 23:12:02 WEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"memory usage",,,
4.854,0.075,95.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3946.0,2719.0,1832325120.0,287563776.0,1072361472.0,64463183872.0
4.303,0.025,95.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3723.0,2532.0,1832325120.0,287563776.0,1072361472.0,64463183872.0
4.427,0.075,95.498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3812.0,2602.0,1832198144.0,287563776.0,1072361472.0,64463310848.0
4.476,0.050,95.474,0.0,0.0,0.0,0.0,0.0,336.0,0.0,0.0,0.0,3805.0,2559.0,1831952384.0,287563776.0,1072361472.0,64463556608.0
4.228,0.050,95.722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3745.0,2644.0,1831665664.0,287563776.0,1072361472.0,64463843328.0
4.931,0.050,95.019,0.0,0.0,0.0,0.0,0.0,92.0,3770.0,0.0,0.0,3949.0,2558.0,1831665664.0,287563776.0,1072361472.0,64463843328.0
4.955,0.075,94.970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3897.0,2694.0,1831665664.0,287563776.0,1072361472.0,64463843328.0
4.354,0.025,95.621,0.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,4173.0,3460.0,1831538688.0,287563776.0,1072361472.0,64463970304.0
4.905,0.075,94.995,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,4058.0,2880.0,1831473152.0,287563776.0,1072361472.0,64464035840.0
4.959,0.050,94.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4602.0,3943.0,1831346176.0,287563776.0,1072361472.0,64464162816.0
4.932,0.050,95.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4101.0,2925.0,1831346176.0,287563776.0,1072361472.0,64464162816.0
4.935,0.050,95.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4678.0,4092.0,1831346176.0,287563776.0,1072361472.0,64464162816.0
4.910,0.075,95.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4557.0,3862.0,1831219200.0,287563776.0,1072361472.0,64464289792.0
4.576,0.050,95.374,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3859.0,2598.0,1831100416.0,287563776.0,1072361472.0,64464408576.0
4.203,0.050,95.747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3801.0,2798.0,1831100416.0,287563776.0,1072361472.0,64464408576.0
4.955,0.075,94.970,0.0,0.0,0.0,0.0,0.0,743.0,402.0,0.0,0.0,3959.0,2558.0,1830973440.0,287563776.0,1072361472.0,64464535552.0
4.957,0.050,94.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4120.0,2867.0,1830965248.0,287563776.0,1072361472.0,64464543744.0
4.959,0.050,94.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4799.0,4306.0,1830879232.0,287563776.0,1072361472.0,64464629760.0
4.910,0.050,95.040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4590.0,3931.0,1830875136.0,287563776.0,1072365568.0,64464629760.0
4.929,0.075,94.996,0.0,0.0,0.0,0.0,20480.0,60.0,0.0,0.0,0.0,3891.0,2536.0,1830875136.0,287563776.0,1072365568.0,64464629760.0
4.885,0.025,95.090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4102.0,2951.0,1830875136.0,287563776.0,1072365568.0,64464629760.0
4.982,0.050,94.967,0.0,0.0,0.0,0.0,0.0,398.0,5058.0,0.0,0.0,4247.0,3123.0,1831010304.0,287563776.0,1072365568.0,64464494592.0
4.906,0.075,95.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4004.0,2701.0,1831010304.0,287563776.0,1072365568.0,64464494592.0
4.955,0.100,94.945,0.0,0.0,0.0,0.0,0.0,128.0,465.0,0.0,0.0,4048.0,2671.0,1831018496.0,287563776.0,1072365568.0,64464486400.0
4.955,0.050,94.745,0.250,0.0,0.0,0.0,32768.0,0.0,0.0,0.0,0.0,3840.0,2615.0,1831002112.0,287563776.0,1072365568.0,64464502784.0
4.551,0.050,95.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3297.0,2553.0,1830920192.0,287563776.0,1072365568.0,64464584704.0
4.906,0.050,95.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4145.0,3022.0,1830920192.0,287563776.0,1072365568.0,64464584704.0
4.906,0.075,95.019,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,4348.0,3439.0,1830920192.0,287563776.0,1072365568.0,64464584704.0
4.906,0.050,95.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3820.0,2596.0,1830920192.0,287563776.0,1072365568.0,64464584704.0
4.550,0.050,95.400,0.0,0.0,0.0,0.0,57344.0,120.0,0.0,0.0,0.0,2850.0,2349.0,1830920192.0,287563776.0,1072365568.0,64464584704.0
4.902,0.050,95.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3203.0,2838.0,1830920192.0,287563776.0,1072365568.0,64464584704.0
4.856,0.025,95.119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4549.0,3874.0,1830920192.0,287563776.0,1072365568.0,64464584704.0
4.726,0.050,95.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4303.0,3468.0,1830920192.0,287563776.0,1072365568.0,64464584704.0
4.826,0.075,95.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3926.0,2569.0,1830928384.0,287563776.0,1072365568.0,64464576512.0
4.929,0.025,95.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4032.0,2700.0,1830920192.0,287563776.0,1072365568.0,64464584704.0
4.955,0.075,94.970,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,4024.0,2654.0,1830920192.0,287563776.0,1072365568.0,64464584704.0
4.930,0.075,94.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4188.0,3024.0,1830920192.0,287563776.0,1072365568.0,64464584704.0
4.934,0.050,95.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4751.0,4240.0,1830920192.0,287563776.0,1072365568.0,64464584704.0
4.906,0.050,95.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3948.0,2627.0,1830920192.0,287563776.0,1072365568.0,64464584704.0
4.982,0.075,94.467,0.476,0.0,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,4610.0,3904.0,1830920192.0,287563776.0,1072365568.0,64464584704.0
4.909,0.050,95.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4438.0,3616.0,1830793216.0,287563776.0,1072365568.0,64464711680.0
4.929,0.075,94.996,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3946.0,2575.0,1830801408.0,287563776.0,1072365568.0,64464703488.0
4.829,0.050,95.096,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,3867.0,2768.0,1830801408.0,287563776.0,1072365568.0,64464703488.0
4.555,0.075,95.370,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,4196.0,3327.0,1830801408.0,287563776.0,1072365568.0,64464703488.0
4.128,0.025,95.847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3640.0,2598.0,1830658048.0,287563776.0,1072365568.0,64464846848.0
4.551,0.050,95.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3772.0,2529.0,1830658048.0,287563776.0,1072365568.0,64464846848.0
4.179,0.025,95.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3669.0,2592.0,1830658048.0,287563776.0,1072365568.0,64464846848.0
4.528,0.025,95.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3798.0,2607.0,1830658048.0,287563776.0,1072365568.0,64464846848.0
4.377,0.050,95.573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3737.0,2611.0,1830658048.0,287563776.0,1072365568.0,64464846848.0
4.277,0.025,95.698,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3663.0,2519.0,1830658048.0,287563776.0,1072365568.0,64464846848.0
4.530,0.050,95.420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3829.0,2632.0,1830658048.0,287563776.0,1072365568.0,64464846848.0
4.102,0.025,95.873,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3599.0,2502.0,1830653952.0,287563776.0,1072369664.0,64464846848.0
4.553,0.050,95.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3812.0,2612.0,1830653952.0,287563776.0,1072369664.0,64464846848.0
4.126,0.050,95.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3611.0,2504.0,1830662144.0,287563776.0,1072369664.0,64464838656.0
4.555,0.025,95.420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3806.0,2613.0,1830662144.0,287563776.0,1072369664.0,64464838656.0
4.277,0.025,95.698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3660.0,2505.0,1830662144.0,287563776.0,1072369664.0,64464838656.0
4.404,0.050,95.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3772.0,2617.0,1830670336.0,287563776.0,1072369664.0,64464830464.0
4.477,0.025,95.498,0.0,0.0,0.0,0.0,0.0,544.0,5440.0,0.0,0.0,3743.0,2525.0,1830670336.0,287563776.0,1072369664.0,64464830464.0
4.228,0.050,95.722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3679.0,2586.0,1830670336.0,287563776.0,1072369664.0,64464830464.0
4.552,0.050,95.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3811.0,2614.0,1830670336.0,287563776.0,1072369664.0,64464830464.0
4.103,0.050,95.847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3661.0,2589.0,1830670336.0,287563776.0,1072369664.0,64464830464.0
4.577,0.025,95.398,0.0,0.0,0.0,0.0,0.0,1153.0,2389.0,0.0,0.0,3791.0,2545.0,1830670336.0,287563776.0,1072369664.0,64464830464.0
4.329,0.025,95.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3686.0,2782.0,1830670336.0,287563776.0,1072369664.0,64464830464.0
4.580,0.050,95.370,0.0,0.0,0.0,0.0,0.0,276.0,0.0,0.0,0.0,4409.0,3756.0,1830678528.0,287563776.0,1072369664.0,64464822272.0
4.327,0.050,95.598,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,3901.0,2968.0,1830662144.0,287563776.0,1072369664.0,64464838656.0
4.959,0.075,94.966,0.0,0.0,0.0,0.0,0.0,92.0,3770.0,0.0,0.0,4447.0,3554.0,1830662144.0,287563776.0,1072369664.0,64464838656.0
4.960,0.075,94.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4452.0,3623.0,1830670336.0,287563776.0,1072369664.0,64464830464.0
4.930,0.050,95.020,0.0,0.0,0.0,0.0,0.0,456.0,2230.0,0.0,0.0,3942.0,2568.0,1830670336.0,287563776.0,1072369664.0,64464830464.0
4.930,0.075,94.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3894.0,2767.0,1830666240.0,287563776.0,1072369664.0,64464834560.0
4.578,0.050,95.372,0.0,0.0,0.0,0.0,0.0,128.0,483.0,0.0,0.0,3990.0,3143.0,1830666240.0,287563776.0,1072369664.0,64464834560.0
4.127,0.050,95.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3646.0,2592.0,1830666240.0,287563776.0,1072369664.0,64464834560.0
4.553,0.050,95.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3825.0,2615.0,1830666240.0,287563776.0,1072369664.0,64464834560.0
4.128,0.025,95.847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3646.0,2595.0,1830666240.0,287563776.0,1072369664.0,64464834560.0
4.577,0.050,95.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3797.0,2540.0,1830674432.0,287563776.0,1072369664.0,64464826368.0
4.303,0.025,95.672,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,3728.0,2614.0,1830666240.0,287563776.0,1072369664.0,64464834560.0
4.376,0.050,95.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3689.0,2511.0,1830666240.0,287563776.0,1072369664.0,64464834560.0
4.528,0.025,95.422,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,3804.0,2614.0,1830658048.0,287563776.0,1072369664.0,64464842752.0
4.128,0.025,95.847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3612.0,2510.0,1830658048.0,287563776.0,1072369664.0,64464842752.0
4.552,0.050,95.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3809.0,2611.0,1830658048.0,287563776.0,1072369664.0,64464842752.0
4.127,0.025,95.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3590.0,2507.0,1830658048.0,287563776.0,1072369664.0,64464842752.0
4.528,0.050,95.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3815.0,2617.0,1830658048.0,287563776.0,1072369664.0,64464842752.0
4.202,0.025,95.773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3638.0,2507.0,1830658048.0,287563776.0,1072369664.0,64464842752.0
4.581,0.050,95.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3976.0,2899.0,1830658048.0,287563776.0,1072369664.0,64464842752.0
4.957,0.075,94.967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4296.0,3327.0,1830666240.0,287563776.0,1072369664.0,64464834560.0
4.906,0.075,95.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4264.0,3299.0,1830649856.0,287563776.0,1072369664.0,64464850944.0
4.935,0.050,95.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4428.0,3583.0,1830645760.0,287563776.0,1072373760.0,64464850944.0
4.956,0.050,94.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3956.0,2630.0,1830645760.0,287563776.0,1072373760.0,64464850944.0
4.909,0.050,94.565,0.476,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,0.0,4578.0,3897.0,1830645760.0,287563776.0,1072373760.0,64464850944.0
4.931,0.050,95.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3945.0,2632.0,1830645760.0,287563776.0,1072373760.0,64464850944.0
4.934,0.075,94.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4577.0,3892.0,1830645760.0,287563776.0,1072373760.0,64464850944.0
4.905,0.050,95.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3938.0,2631.0,1830645760.0,287563776.0,1072373760.0,64464850944.0
4.985,0.050,94.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4594.0,3879.0,1830645760.0,287563776.0,1072373760.0,64464850944.0
4.930,0.050,95.020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3980.0,3013.0,1830645760.0,287563776.0,1072373760.0,64464850944.0
4.475,0.050,95.475,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,2802.0,2357.0,1830645760.0,287563776.0,1072373760.0,64464850944.0
4.904,0.025,95.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3021.0,2470.0,1830780928.0,287563776.0,1072373760.0,64464715776.0
4.925,0.075,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3056.0,2482.0,1830780928.0,287563776.0,1072373760.0,64464715776.0
4.927,0.025,95.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3312.0,2651.0,1830789120.0,287563776.0,1072373760.0,64464707584.0
4.931,0.050,95.019,0.0,0.0,0.0,0.0,0.0,604.0,6290.0,0.0,0.0,3956.0,2551.0,1830789120.0,287563776.0,1072373760.0,64464707584.0
4.907,0.050,95.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4019.0,2690.0,1830789120.0,287563776.0,1072373760.0,64464707584.0
4.929,0.075,94.971,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,4019.0,2702.0,1830789120.0,287563776.0,1072373760.0,64464707584.0
4.957,0.025,95.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4079.0,2840.0,1830789120.0,287563776.0,1072373760.0,64464707584.0
4.904,0.075,94.996,0.0,0.0,0.025,0.0,0.0,60.0,0.0,0.0,0.0,3947.0,2603.0,1830789120.0,287563776.0,1072373760.0,64464707584.0
4.931,0.050,95.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3978.0,2870.0,1830789120.0,287563776.0,1072373760.0,64464707584.0
4.303,0.050,95.647,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,3845.0,2838.0,1830789120.0,287563776.0,1072373760.0,64464707584.0
4.427,0.050,95.523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3780.0,2644.0,1830653952.0,287563776.0,1072373760.0,64464842752.0
4.956,0.050,94.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3971.0,2557.0,1830653952.0,287563776.0,1072373760.0,64464842752.0
4.805,0.075,95.120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3816.0,2614.0,1830772736.0,287563776.0,1072373760.0,64464723968.0
4.605,0.025,95.370,0.0,0.0,0.0,0.0,0.0,743.0,573.0,0.0,0.0,4342.0,3747.0,1830772736.0,287563776.0,1072373760.0,64464723968.0
4.879,0.075,95.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3888.0,2805.0,1830772736.0,287563776.0,1072373760.0,64464723968.0
4.578,0.050,95.372,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,4061.0,3082.0,1830772736.0,287563776.0,1072373760.0,64464723968.0
4.177,0.050,95.773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3692.0,2631.0,1830772736.0,287563776.0,1072373760.0,64464723968.0
4.980,0.075,94.945,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3908.0,2537.0,1830772736.0,287563776.0,1072373760.0,64464723968.0
4.957,0.050,94.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4088.0,2896.0,1830772736.0,287563776.0,1072373760.0,64464723968.0
4.934,0.100,94.966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4593.0,3880.0,1830780928.0,287563776.0,1072373760.0,64464715776.0
4.931,0.075,94.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4133.0,3008.0,1830780928.0,287563776.0,1072373760.0,64464715776.0
4.934,0.050,95.016,0.0,0.0,0.0,0.0,0.0,128.0,483.0,0.0,0.0,4581.0,3903.0,1830780928.0,287563776.0,1072373760.0,64464715776.0
4.906,0.075,95.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4153.0,3053.0,1830780928.0,287563776.0,1072373760.0,64464715776.0
4.982,0.075,94.942,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,4627.0,3931.0,1830780928.0,287563776.0,1072373760.0,64464715776.0
4.952,0.075,94.947,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,3971.0,2641.0,1830780928.0,287563776.0,1072373760.0,64464715776.0
4.935,0.050,95.015,0.0,0.0,0.0,0.0,4096.0,60.0,0.0,0.0,0.0,4610.0,3977.0,1830776832.0,287563776.0,1072377856.0,64464715776.0
4.931,0.050,95.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3996.0,2697.0,1830776832.0,287563776.0,1072377856.0,64464715776.0
4.929,0.075,94.996,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,3911.0,2558.0,1830776832.0,287563776.0,1072377856.0,64464715776.0
4.830,0.050,95.120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3737.0,2628.0,1830776832.0,287563776.0,1072377856.0,64464715776.0
4.505,0.025,95.470,0.0,0.0,0.0,0.0,0.0,516.0,0.0,0.0,0.0,3826.0,3002.0,1830785024.0,287563776.0,1072377856.0,64464707584.0
4.377,0.050,95.573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3760.0,2643.0,1830768640.0,287563776.0,1072377856.0,64464723968.0
4.881,0.050,95.069,0.0,0.0,0.0,0.0,0.0,332.0,0.0,0.0,0.0,3905.0,2548.0,1830768640.0,287563776.0,1072377856.0,64464723968.0
4.930,0.050,94.995,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,3924.0,2761.0,1830776832.0,287563776.0,1072377856.0,64464715776.0
4.328,0.050,95.622,0.0,0.0,0.0,0.0,0.0,642.0,18106.0,0.0,0.0,4173.0,3581.0,1830776832.0,287563776.0,1072377856.0,64464715776.0
4.481,0.050,95.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4411.0,3851.0,1830785024.0,287563776.0,1072377856.0,64464707584.0
4.479,0.025,95.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4524.0,4111.0,1830785024.0,287563776.0,1072377856.0,64464707584.0
4.304,0.050,95.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4437.0,4040.0,1830785024.0,287563776.0,1072377856.0,64464707584.0
4.810,0.025,95.165,0.0,0.0,0.0,0.0,0.0,590.0,2234.0,0.0,0.0,4277.0,3380.0,1830785024.0,287563776.0,1072377856.0,64464707584.0
4.956,0.075,94.969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4364.0,3506.0,1830785024.0,287563776.0,1072377856.0,64464707584.0
4.328,0.050,95.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3974.0,3063.0,1830785024.0,287563776.0,1072377856.0,64464707584.0
4.577,0.050,95.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3849.0,2663.0,1830793216.0,287563776.0,1072377856.0,64464699392.0
4.781,0.050,95.169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3820.0,2506.0,1830793216.0,287563776.0,1072377856.0,64464699392.0
4.930,0.050,95.020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3988.0,2825.0,1830793216.0,287563776.0,1072377856.0,64464699392.0
4.881,0.075,95.019,0.0,0.0,0.025,0.0,0.0,272.0,2578.0,0.0,0.0,4228.0,3212.0,1830793216.0,287563776.0,1072377856.0,64464699392.0
4.935,0.050,95.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4326.0,3376.0,1830793216.0,287563776.0,1072377856.0,64464699392.0
4.955,0.050,94.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3907.0,2549.0,1830793216.0,287563776.0,1072377856.0,64464699392.0
4.929,0.075,94.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3709.0,2578.0,1830793216.0,287563776.0,1072377856.0,64464699392.0
4.452,0.025,95.523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2829.0,2368.0,1830801408.0,287563776.0,1072377856.0,64464691200.0
4.876,0.050,95.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3420.0,2840.0,1830801408.0,287563776.0,1072377856.0,64464691200.0
4.927,0.050,95.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4117.0,2910.0,1830801408.0,287563776.0,1072377856.0,64464691200.0
4.804,0.025,95.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3911.0,2636.0,1830785024.0,287563776.0,1072377856.0,64464707584.0
