"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-652-1.local",,,,"User:","a78156"
"Cmdline:","dstat -cdngym --output /home/a78156/ESC/NPB3.3.1-MZ/NPB3.3-MZ-OMP/results/652/dstat_sp-mz_C_O2_16.csv",,,,"Date:","10 Apr 2020 21:28:00 WEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"memory usage",,,
39.505,0.050,60.445,0.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,17244.0,6122.0,1832861696.0,287551488.0,1070694400.0,64464326656.0
39.520,0.075,60.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17876.0,5787.0,1832574976.0,287551488.0,1070694400.0,64464613376.0
39.495,0.100,60.405,0.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,17843.0,5573.0,1832574976.0,287551488.0,1070694400.0,64464613376.0
39.540,0.050,60.385,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,17926.0,5687.0,1832448000.0,287551488.0,1070694400.0,64464740352.0
39.505,0.075,60.420,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,17830.0,5569.0,1832448000.0,287551488.0,1070694400.0,64464740352.0
39.464,0.100,60.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17883.0,5686.0,1832448000.0,287551488.0,1070694400.0,64464740352.0
39.420,0.100,60.480,0.0,0.0,0.0,0.0,0.0,128.0,483.0,0.0,0.0,17823.0,5624.0,1832448000.0,287551488.0,1070694400.0,64464740352.0
39.460,0.100,60.440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18040.0,6014.0,1832280064.0,287551488.0,1070694400.0,64464908288.0
39.530,0.050,60.420,0.0,0.0,0.0,0.0,0.0,243.0,0.0,0.0,0.0,18131.0,6184.0,1832280064.0,287551488.0,1070694400.0,64464908288.0
39.524,0.075,60.401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18135.0,6172.0,1832026112.0,287551488.0,1070694400.0,64465162240.0
39.489,0.075,60.435,0.0,0.0,0.0,0.0,0.0,60.0,42.0,0.0,0.0,18061.0,6010.0,1832034304.0,287551488.0,1070694400.0,64465154048.0
39.549,0.050,60.401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18242.0,6370.0,1832034304.0,287551488.0,1070694400.0,64465154048.0
39.505,0.075,60.420,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,18006.0,5926.0,1832034304.0,287551488.0,1070694400.0,64465154048.0
39.545,0.075,60.380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18058.0,5967.0,1831964672.0,287551488.0,1070698496.0,64465219584.0
39.515,0.075,60.410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17999.0,5844.0,1831964672.0,287551488.0,1070698496.0,64465219584.0
39.590,0.075,60.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18286.0,6404.0,1831837696.0,287551488.0,1070698496.0,64465346560.0
39.540,0.050,60.410,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,17915.0,5720.0,1831837696.0,287551488.0,1070698496.0,64465346560.0
35.677,0.100,64.198,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16613.0,5587.0,1139601408.0,287551488.0,1070698496.0,65157582848.0
0.0,0.050,99.875,0.075,0.0,0.0,0.0,20480.0,808.0,8292.0,0.0,0.0,1985.0,2155.0,1139687424.0,287551488.0,1070698496.0,65157496832.0
