"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-652-1.local",,,,"User:","a78156"
"Cmdline:","dstat -cdngym --output /home/a78156/ESC/NPB3.3.1-MZ/NPB3.3-MZ-OMP/results/652/dstat_sp-mz_C_O3_8.csv",,,,"Date:","10 Apr 2020 23:18:31 WEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"memory usage",,,
19.665,0.050,80.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10205.0,4634.0,1828999168.0,287563776.0,1072570368.0,64466300928.0
19.740,0.075,79.710,0.475,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,0.0,10244.0,4523.0,1828872192.0,287563776.0,1072570368.0,64466427904.0
19.610,0.050,80.340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10002.0,4246.0,1828855808.0,287563776.0,1072570368.0,64466444288.0
19.670,0.050,80.280,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,9843.0,3817.0,1828728832.0,287563776.0,1072570368.0,64466571264.0
19.610,0.050,80.340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9829.0,3898.0,1828626432.0,287563776.0,1072570368.0,64466673664.0
19.640,0.050,80.310,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,9842.0,3821.0,1828626432.0,287563776.0,1072570368.0,64466673664.0
19.560,0.075,80.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9821.0,3894.0,1828499456.0,287563776.0,1072570368.0,64466800640.0
19.690,0.050,80.260,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,9870.0,3820.0,1828499456.0,287563776.0,1072570368.0,64466800640.0
19.665,0.050,80.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9884.0,3931.0,1828499456.0,287563776.0,1072570368.0,64466800640.0
19.660,0.050,80.290,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,9844.0,3873.0,1828388864.0,287563776.0,1072570368.0,64466911232.0
19.685,0.050,80.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9872.0,3901.0,1828388864.0,287563776.0,1072570368.0,64466911232.0
19.645,0.050,80.305,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,9856.0,3821.0,1828388864.0,287563776.0,1072570368.0,64466911232.0
19.685,0.025,80.290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9835.0,3893.0,1828388864.0,287563776.0,1072570368.0,64466911232.0
19.615,0.050,80.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9832.0,3820.0,1828388864.0,287563776.0,1072570368.0,64466911232.0
19.660,0.050,80.290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9866.0,3886.0,1828388864.0,287563776.0,1072570368.0,64466911232.0
19.595,0.050,80.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9847.0,3802.0,1828388864.0,287563776.0,1072570368.0,64466911232.0
19.630,0.050,80.320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9882.0,3899.0,1828388864.0,287563776.0,1072570368.0,64466911232.0
19.640,0.050,80.310,0.0,0.0,0.0,0.0,24576.0,0.0,0.0,0.0,0.0,9902.0,3834.0,1828397056.0,287563776.0,1072570368.0,64466903040.0
19.680,0.050,80.270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10009.0,4164.0,1828253696.0,287563776.0,1072570368.0,64467046400.0
19.595,0.050,80.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9973.0,4052.0,1828253696.0,287563776.0,1072570368.0,64467046400.0
19.830,0.075,80.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10253.0,4536.0,1828249600.0,287563776.0,1072574464.0,64467046400.0
19.665,0.050,80.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9900.0,3888.0,1828249600.0,287563776.0,1072574464.0,64467046400.0
19.585,0.050,80.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9894.0,3969.0,1828249600.0,287563776.0,1072574464.0,64467046400.0
19.670,0.025,80.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9935.0,3896.0,1828249600.0,287563776.0,1072574464.0,64467046400.0
19.685,0.075,80.240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10302.0,4760.0,1828249600.0,287563776.0,1072574464.0,64467046400.0
19.595,0.050,80.330,0.0,0.0,0.025,0.0,0.0,338.0,5210.0,0.0,0.0,10135.0,4442.0,1828257792.0,287563776.0,1072574464.0,64467038208.0
19.730,0.050,80.220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10173.0,4475.0,1828257792.0,287563776.0,1072574464.0,64467038208.0
19.654,0.025,80.320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9982.0,4102.0,1828265984.0,287563776.0,1072574464.0,64467030016.0
19.655,0.050,80.270,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,9915.0,4030.0,1828265984.0,287563776.0,1072574464.0,64467030016.0
19.610,0.075,80.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10194.0,4518.0,1828265984.0,287563776.0,1072574464.0,64467030016.0
19.660,0.050,80.290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9830.0,3896.0,1828265984.0,287563776.0,1072574464.0,64467030016.0
19.640,0.050,80.310,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,10022.0,4163.0,1828265984.0,287563776.0,1072574464.0,64467030016.0
19.705,0.075,80.220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9877.0,3910.0,1828265984.0,287563776.0,1072574464.0,64467030016.0
19.670,0.025,80.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9850.0,3871.0,1828265984.0,287563776.0,1072574464.0,64467030016.0
19.680,0.050,80.270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9868.0,3893.0,1828265984.0,287563776.0,1072574464.0,64467030016.0
19.670,0.050,80.280,0.0,0.0,0.0,0.0,0.0,743.0,640.0,0.0,0.0,9885.0,3819.0,1828265984.0,287563776.0,1072574464.0,64467030016.0
19.590,0.050,80.360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9820.0,3903.0,1828265984.0,287563776.0,1072574464.0,64467030016.0
19.710,0.050,80.240,0.0,0.0,0.0,0.0,0.0,276.0,0.0,0.0,0.0,9869.0,3818.0,1828274176.0,287563776.0,1072574464.0,64467021824.0
19.585,0.075,80.340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9902.0,3920.0,1828130816.0,287563776.0,1072574464.0,64467165184.0
19.710,0.050,80.240,0.0,0.0,0.0,0.0,0.0,212.0,0.0,0.0,0.0,9939.0,3841.0,1828122624.0,287563776.0,1072574464.0,64467173376.0
19.690,0.050,80.260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9924.0,3909.0,1828122624.0,287563776.0,1072574464.0,64467173376.0
19.665,0.025,80.310,0.0,0.0,0.0,0.0,0.0,304.0,3770.0,0.0,0.0,9915.0,3828.0,1828122624.0,287563776.0,1072574464.0,64467173376.0
19.785,0.100,80.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9716.0,4524.0,1828130816.0,287563776.0,1072574464.0,64467165184.0
19.860,0.050,80.090,0.0,0.0,0.0,0.0,0.0,68.0,483.0,0.0,0.0,8991.0,3646.0,1828130816.0,287563776.0,1072574464.0,64467165184.0
19.845,0.075,80.055,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,9015.0,3732.0,1828130816.0,287563776.0,1072574464.0,64467165184.0
19.835,0.050,80.115,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,8993.0,3689.0,1828130816.0,287563776.0,1072574464.0,64467165184.0
19.875,0.050,80.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9022.0,3727.0,1828130816.0,287563776.0,1072574464.0,64467165184.0
19.860,0.050,80.090,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,9007.0,3640.0,1828139008.0,287563776.0,1072574464.0,64467156992.0
19.875,0.050,80.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9006.0,3720.0,1828139008.0,287563776.0,1072574464.0,64467156992.0
19.810,0.050,80.140,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,8975.0,3637.0,1828139008.0,287563776.0,1072574464.0,64467156992.0
19.855,0.050,80.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8986.0,3719.0,1828139008.0,287563776.0,1072574464.0,64467156992.0
19.855,0.050,80.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9023.0,3619.0,1828139008.0,287563776.0,1072574464.0,64467156992.0
19.900,0.050,80.050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9004.0,3710.0,1828139008.0,287563776.0,1072574464.0,64467156992.0
19.765,0.050,80.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9152.0,4006.0,1828139008.0,287563776.0,1072574464.0,64467156992.0
0.200,0.050,99.725,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,2214.0,2366.0,1074024448.0,287563776.0,1072582656.0,65221263360.0
0.0,0.075,99.925,0.0,0.0,0.0,0.0,0.0,2594.0,9754.0,0.0,0.0,2033.0,2161.0,1073762304.0,287563776.0,1072582656.0,65221525504.0
