"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-662-6.local",,,,"User:","a78156"
"Cmdline:","dstat -cdngym --output /home/a78156/ESC/NPB3.3.1/NPB3.3-SER/results/662/dstat_is_C.csv",,,,"Date:","07 Apr 2020 23:26:45 WEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"memory usage",,,
2.085,0.042,97.832,0.042,0.0,0.0,0.0,69632.0,60.0,0.0,0.0,0.0,3095.0,2546.0,2154577920.0,239509504.0,450007040.0,64810139648.0
2.105,0.021,97.853,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,3096.0,2585.0,2154577920.0,239509504.0,450007040.0,64810139648.0
2.085,0.042,97.853,0.0,0.0,0.021,0.0,0.0,242.0,256.0,0.0,0.0,3150.0,2630.0,2154577920.0,239509504.0,450007040.0,64810139648.0
2.086,0.021,97.894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3030.0,2416.0,2154577920.0,239509504.0,450007040.0,64810139648.0
2.105,0.063,97.832,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3045.0,2448.0,2154569728.0,239509504.0,450007040.0,64810147840.0
2.086,0.021,97.894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3061.0,2492.0,2154569728.0,239509504.0,450007040.0,64810147840.0
2.085,0.042,97.873,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3024.0,2425.0,2154569728.0,239509504.0,450007040.0,64810147840.0
2.085,0.063,97.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3034.0,2417.0,2154569728.0,239509504.0,450007040.0,64810147840.0
2.105,0.042,97.832,0.0,0.0,0.021,0.0,0.0,60.0,0.0,0.0,0.0,3129.0,2605.0,2154569728.0,239509504.0,450007040.0,64810147840.0
2.086,0.021,97.894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3037.0,2421.0,2154577920.0,239509504.0,450007040.0,64810139648.0
2.085,0.042,97.873,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,3033.0,2446.0,2154553344.0,239509504.0,450007040.0,64810164224.0
2.085,0.042,97.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3034.0,2440.0,2154553344.0,239509504.0,450007040.0,64810164224.0
2.106,0.021,97.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3073.0,2528.0,2154553344.0,239509504.0,450007040.0,64810164224.0
2.085,0.042,97.874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3014.0,2400.0,2154553344.0,239509504.0,450007040.0,64810164224.0
2.106,0.104,97.790,0.0,0.0,0.0,0.0,0.0,182.0,256.0,0.0,0.0,3085.0,2459.0,2154561536.0,239509504.0,450007040.0,64810156032.0
2.085,0.042,97.874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3024.0,2406.0,2154561536.0,239509504.0,450007040.0,64810156032.0
2.105,0.042,97.832,0.0,0.0,0.021,0.0,0.0,494.0,454.0,0.0,0.0,3033.0,2435.0,2154561536.0,239509504.0,450007040.0,64810156032.0
2.086,0.021,97.894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3032.0,2419.0,2154561536.0,239509504.0,450007040.0,64810156032.0
2.085,0.042,97.873,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,3042.0,2441.0,2154561536.0,239509504.0,450007040.0,64810156032.0
2.105,0.042,97.436,0.417,0.0,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,3030.0,2423.0,2154557440.0,239509504.0,450011136.0,64810156032.0
2.085,0.042,97.874,0.0,0.0,0.0,0.0,0.0,244.0,42.0,0.0,0.0,3030.0,2425.0,2154557440.0,239509504.0,450011136.0,64810156032.0
2.085,0.042,97.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3018.0,2397.0,2154557440.0,239509504.0,450011136.0,64810156032.0
2.105,0.042,97.853,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,3037.0,2439.0,2154565632.0,239509504.0,450011136.0,64810147840.0
2.085,0.021,97.894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3028.0,2412.0,2154565632.0,239509504.0,450011136.0,64810147840.0
2.086,0.042,97.873,0.0,0.0,0.0,0.0,0.0,720.0,5640.0,0.0,0.0,3085.0,2537.0,2154573824.0,239509504.0,450011136.0,64810139648.0
2.085,0.042,97.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3005.0,2402.0,2154573824.0,239509504.0,450011136.0,64810139648.0
2.105,0.021,97.853,0.0,0.0,0.021,0.0,0.0,182.0,256.0,0.0,0.0,3213.0,2660.0,2154573824.0,239509504.0,450011136.0,64810139648.0
2.085,0.042,97.852,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,3232.0,2805.0,2154700800.0,239509504.0,450011136.0,64810012672.0
0.104,0.063,99.833,0.0,0.0,0.0,0.0,0.0,3457.0,5913.0,0.0,0.0,2185.0,2302.0,1072951296.0,239509504.0,450015232.0,65891758080.0
0.0,0.063,99.937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1993.0,2161.0,1072967680.0,239509504.0,450015232.0,65891741696.0
