"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-662-3.local",,,,"User:","a78156"
"Cmdline:","dstat -cdngym --output /home/a78156/ESC/NPB3.3.1/NPB3.3-SER/results/662/dstat_is_C_O3.csv",,,,"Date:","08 Apr 2020 20:37:55 WEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"memory usage",,,
2.106,0.063,97.831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3043.0,2407.0,1380806656.0,137478144.0,812756992.0,65321205760.0
2.086,0.063,97.852,0.0,0.0,0.0,0.0,0.0,160.0,518.0,0.0,0.0,2995.0,2392.0,1416376320.0,137478144.0,812756992.0,65285636096.0
2.086,0.042,97.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2965.0,2372.0,1451995136.0,137478144.0,812756992.0,65250017280.0
2.066,0.042,97.893,0.0,0.0,0.0,0.0,0.0,274.0,0.0,0.0,0.0,3069.0,2502.0,1487089664.0,137478144.0,812756992.0,65214922752.0
2.084,0.083,97.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2999.0,2396.0,1522778112.0,137478144.0,812756992.0,65179234304.0
2.086,0.021,97.893,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,3013.0,2400.0,1558429696.0,137478144.0,812756992.0,65143582720.0
1.835,0.313,97.852,0.0,0.0,0.0,0.0,45056.0,0.0,0.0,0.0,0.0,3017.0,2398.0,2096189440.0,137478144.0,812756992.0,64605822976.0
2.065,0.042,97.831,0.042,0.0,0.021,0.0,16384.0,0.0,0.0,0.0,0.0,3013.0,2402.0,2129534976.0,137478144.0,812756992.0,64572477440.0
2.086,0.042,97.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3024.0,2410.0,2129416192.0,137478144.0,812756992.0,64572596224.0
2.106,0.042,97.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3017.0,2407.0,2129186816.0,137478144.0,812756992.0,64572825600.0
2.086,0.021,97.872,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,3052.0,2480.0,2129186816.0,137478144.0,812756992.0,64572825600.0
2.086,0.042,97.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,2381.0,2129178624.0,137478144.0,812756992.0,64572833792.0
2.106,0.042,97.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3012.0,2405.0,2129051648.0,137478144.0,812756992.0,64572960768.0
2.086,0.042,97.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3022.0,2405.0,2129051648.0,137478144.0,812756992.0,64572960768.0
2.086,0.021,97.893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3007.0,2395.0,2128797696.0,137478144.0,812756992.0,64573214720.0
2.106,0.042,97.852,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3058.0,2505.0,2128662528.0,137478144.0,812756992.0,64573349888.0
2.086,0.042,97.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2988.0,2405.0,2128662528.0,137478144.0,812756992.0,64573349888.0
2.086,0.063,97.851,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3206.0,2853.0,2128662528.0,137478144.0,812756992.0,64573349888.0
2.108,0.042,97.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3552.0,3569.0,2128547840.0,137478144.0,812756992.0,64573464576.0
2.085,0.063,97.852,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,2971.0,2377.0,2128547840.0,137478144.0,812756992.0,64573464576.0
2.086,0.021,97.893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3004.0,2406.0,2128416768.0,137478144.0,812761088.0,64573591552.0
2.086,0.042,97.872,0.0,0.0,0.0,0.0,20480.0,683.0,571.0,0.0,0.0,3048.0,2405.0,2128289792.0,137478144.0,812761088.0,64573718528.0
2.106,0.021,97.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2989.0,2402.0,2128289792.0,137478144.0,812761088.0,64573718528.0
2.086,0.042,97.852,0.0,0.0,0.021,0.0,0.0,60.0,0.0,0.0,0.0,2976.0,2403.0,2128289792.0,137478144.0,812761088.0,64573718528.0
2.086,0.021,97.893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3039.0,2483.0,2128289792.0,137478144.0,812761088.0,64573718528.0
1.751,0.063,97.852,0.334,0.0,0.0,0.0,0.0,1112.0,7110.0,0.0,0.0,2889.0,2397.0,1019289600.0,137478144.0,812769280.0,65682710528.0
0.021,0.042,100.209,-0.271,0.0,0.0,4096.0,237568.0,0.0,0.0,0.0,0.0,2127.0,2220.0,1019240448.0,137478144.0,812769280.0,65682759680.0
