"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-652-1.local",,,,"User:","a78156"
"Cmdline:","dstat -cdngym --output /home/a78156/ESC/NPB3.3.1/NPB3.3-SER/results/652/dstat_ep_C_intel_O2.csv",,,,"Date:","10 Apr 2020 02:05:10 WEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"memory usage",,,
2.504,0.025,97.471,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3066.0,2441.0,1022369792.0,287309824.0,1085902848.0,65259851776.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3110.0,2611.0,1022369792.0,287309824.0,1085902848.0,65259851776.0
2.503,0.075,97.397,0.0,0.0,0.025,0.0,0.0,60.0,0.0,0.0,0.0,3089.0,2470.0,1022369792.0,287309824.0,1085902848.0,65259851776.0
2.527,0.050,97.398,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,3123.0,2624.0,1022361600.0,287309824.0,1085902848.0,65259859968.0
2.528,0.050,97.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3180.0,2644.0,1022357504.0,287309824.0,1085906944.0,65259859968.0
2.504,0.050,97.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3196.0,2782.0,1022365696.0,287309824.0,1085906944.0,65259851776.0
2.503,0.075,97.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3145.0,2663.0,1022365696.0,287309824.0,1085906944.0,65259851776.0
2.527,0.050,97.398,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,3135.0,2594.0,1022365696.0,287309824.0,1085906944.0,65259851776.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,3024.0,2361.0,1022365696.0,287309824.0,1085906944.0,65259851776.0
2.504,0.025,97.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3014.0,2426.0,1022365696.0,287309824.0,1085906944.0,65259851776.0
2.528,0.050,97.422,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3015.0,2353.0,1022365696.0,287309824.0,1085906944.0,65259851776.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3029.0,2448.0,1022357504.0,287309824.0,1085906944.0,65259859968.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,544.0,5752.0,0.0,0.0,3042.0,2373.0,1022492672.0,287309824.0,1085906944.0,65259724800.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3020.0,2436.0,1022492672.0,287309824.0,1085906944.0,65259724800.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,683.0,575.0,0.0,0.0,3025.0,2355.0,1022492672.0,287309824.0,1085906944.0,65259724800.0
2.528,0.050,97.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3021.0,2431.0,1022373888.0,287309824.0,1085906944.0,65259843584.0
2.504,0.025,97.471,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3012.0,2346.0,1022373888.0,287309824.0,1085906944.0,65259843584.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3023.0,2451.0,1022373888.0,287309824.0,1085906944.0,65259843584.0
2.529,0.025,97.446,0.0,0.0,0.0,0.0,0.0,0.0,12524.0,0.0,0.0,3024.0,2410.0,1022373888.0,287309824.0,1085906944.0,65259843584.0
0.876,0.100,99.024,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,2474.0,2421.0,1022128128.0,287309824.0,1085906944.0,65260089344.0
0.0,0.050,99.950,0.0,0.0,0.0,0.0,0.0,8970.0,10738.0,0.0,0.0,1882.0,2081.0,1021628416.0,287309824.0,1085906944.0,65260589056.0
