"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-662-2.local",,,,"User:","a78156"
"Cmdline:","dstat -cdngym --output /home/a78156/ESC/NPB3.3.1-MZ/NPB3.3-MZ-SER/results/662/dstat_sp-mz_C.csv",,,,"Date:","08 Apr 2020 21:39:21 WEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"memory usage",,,
2.085,0.063,97.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3009.0,2410.0,1524817920.0,106676224.0,12229120000.0,53793619968.0
2.065,0.063,97.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3034.0,2424.0,1568858112.0,106676224.0,12229120000.0,53749579776.0
2.064,0.083,97.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3005.0,2390.0,1617211392.0,106676224.0,12229120000.0,53701226496.0
2.064,0.083,97.853,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3038.0,2437.0,1665564672.0,106676224.0,12229120000.0,53652873216.0
2.044,0.083,97.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3066.0,2500.0,1715896320.0,106676224.0,12229120000.0,53602541568.0
2.064,0.083,97.853,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3023.0,2434.0,1759928320.0,106676224.0,12229120000.0,53558509568.0
2.085,0.063,97.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3008.0,2395.0,1801998336.0,106676224.0,12229120000.0,53516439552.0
2.064,0.083,97.852,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3048.0,2438.0,1846165504.0,106676224.0,12229120000.0,53472272384.0
2.064,0.083,97.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3004.0,2391.0,1879592960.0,106676224.0,12229120000.0,53438844928.0
2.105,0.063,97.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3078.0,2460.0,1879601152.0,106676224.0,12229120000.0,53438836736.0
2.085,0.063,97.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3027.0,2415.0,1879474176.0,106676224.0,12229120000.0,53438963712.0
2.085,0.042,97.853,0.0,0.0,0.021,0.0,0.0,60.0,0.0,0.0,0.0,3030.0,2419.0,1879474176.0,106676224.0,12229120000.0,53438963712.0
2.085,0.063,97.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3015.0,2410.0,1879347200.0,106676224.0,12229120000.0,53439090688.0
2.105,0.063,97.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3040.0,2436.0,1879347200.0,106676224.0,12229120000.0,53439090688.0
2.085,0.063,97.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3029.0,2427.0,1879347200.0,106676224.0,12229120000.0,53439090688.0
2.086,0.042,97.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3033.0,2423.0,1879339008.0,106676224.0,12229120000.0,53439098880.0
2.085,0.063,97.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3059.0,2502.0,1879220224.0,106676224.0,12229120000.0,53439217664.0
2.105,0.063,97.832,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,3023.0,2425.0,1879212032.0,106676224.0,12229120000.0,53439225856.0
2.085,0.042,97.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,2379.0,1879212032.0,106676224.0,12229120000.0,53439225856.0
2.085,0.063,97.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3060.0,2434.0,1879207936.0,106676224.0,12229124096.0,53439225856.0
2.086,0.042,97.477,0.396,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,0.0,3013.0,2419.0,1879216128.0,106676224.0,12229124096.0,53439217664.0
2.105,0.063,97.812,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3032.0,2430.0,1879216128.0,106676224.0,12229124096.0,53439217664.0
2.085,0.063,97.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3031.0,2406.0,1879089152.0,106676224.0,12229124096.0,53439344640.0
2.086,0.042,97.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3030.0,2417.0,1879089152.0,106676224.0,12229124096.0,53439344640.0
2.086,0.042,97.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3028.0,2424.0,1879097344.0,106676224.0,12229124096.0,53439336448.0
2.105,0.063,97.832,0.0,0.0,0.0,0.0,0.0,338.0,5202.0,0.0,0.0,3028.0,2421.0,1879089152.0,106676224.0,12229124096.0,53439344640.0
2.086,0.042,97.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3005.0,2399.0,1879089152.0,106676224.0,12229124096.0,53439344640.0
2.127,0.083,97.790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3051.0,2430.0,1879089152.0,106676224.0,12229124096.0,53439344640.0
2.085,0.042,97.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3057.0,2492.0,1879080960.0,106676224.0,12229124096.0,53439352832.0
2.085,0.063,97.832,0.0,0.0,0.021,0.0,0.0,68.0,455.0,0.0,0.0,3064.0,2486.0,1879080960.0,106676224.0,12229124096.0,53439352832.0
2.106,0.063,97.664,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3275.0,2795.0,1879859200.0,106676224.0,12229124096.0,53438574592.0
2.086,0.042,97.872,0.0,0.0,0.0,0.0,45056.0,0.0,124.0,0.0,0.0,3118.0,2520.0,1879859200.0,106676224.0,12229132288.0,53438566400.0
2.085,0.063,97.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3009.0,2402.0,1879986176.0,106676224.0,12229132288.0,53438439424.0
2.086,0.042,97.873,0.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,3028.0,2428.0,1879977984.0,106676224.0,12229132288.0,53438447616.0
2.105,0.063,97.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3030.0,2412.0,1879977984.0,106676224.0,12229132288.0,53438447616.0
2.085,0.042,97.873,0.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,3037.0,2425.0,1879842816.0,106676224.0,12229132288.0,53438582784.0
2.085,0.063,97.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3011.0,2409.0,1879769088.0,106676224.0,12229132288.0,53438656512.0
2.085,0.042,97.873,0.0,0.0,0.0,0.0,0.0,336.0,42.0,0.0,0.0,3047.0,2425.0,1879621632.0,106676224.0,12229132288.0,53438803968.0
2.105,0.042,97.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3009.0,2394.0,1879494656.0,106676224.0,12229132288.0,53438930944.0
2.085,0.063,97.832,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,3057.0,2434.0,1879486464.0,106676224.0,12229132288.0,53438939136.0
2.085,0.042,97.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3053.0,2496.0,1879494656.0,106676224.0,12229132288.0,53438930944.0
2.086,0.042,97.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3017.0,2408.0,1879478272.0,106676224.0,12229132288.0,53438947328.0
2.085,0.063,97.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3001.0,2383.0,1879478272.0,106676224.0,12229132288.0,53438947328.0
2.106,0.042,97.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3054.0,2426.0,1879478272.0,106676224.0,12229132288.0,53438947328.0
2.085,0.063,97.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3018.0,2406.0,1879404544.0,106676224.0,12229132288.0,53439021056.0
2.085,0.042,97.873,0.0,0.0,0.0,0.0,0.0,683.0,573.0,0.0,0.0,3037.0,2429.0,1879396352.0,106676224.0,12229132288.0,53439029248.0
2.106,0.042,97.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3007.0,2400.0,1879396352.0,106676224.0,12229132288.0,53439029248.0
2.085,0.042,97.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3025.0,2408.0,1879392256.0,106676224.0,12229132288.0,53439033344.0
2.085,0.063,97.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3006.0,2402.0,1879392256.0,106676224.0,12229132288.0,53439033344.0
2.106,0.042,97.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3077.0,2452.0,1879392256.0,106676224.0,12229132288.0,53439033344.0
2.086,0.042,97.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3003.0,2395.0,1879400448.0,106676224.0,12229132288.0,53439025152.0
2.085,0.042,97.873,0.0,0.0,0.0,0.0,0.0,0.0,3770.0,0.0,0.0,3064.0,2472.0,1879400448.0,106676224.0,12229132288.0,53439025152.0
2.106,0.063,97.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3102.0,2559.0,1879400448.0,106676224.0,12229132288.0,53439025152.0
2.085,0.063,97.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3116.0,2604.0,1879396352.0,106676224.0,12229136384.0,53439025152.0
2.086,0.042,97.852,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,3157.0,2653.0,1879404544.0,106676224.0,12229136384.0,53439016960.0
2.106,0.042,97.852,0.0,0.0,0.0,0.0,0.0,478.0,5012.0,0.0,0.0,3168.0,2684.0,1879396352.0,106676224.0,12229136384.0,53439025152.0
2.085,0.063,97.852,0.0,0.0,0.0,0.0,24576.0,0.0,0.0,0.0,0.0,3014.0,2400.0,1879404544.0,106676224.0,12229136384.0,53439016960.0
2.086,0.042,97.873,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3111.0,2573.0,1879269376.0,106676224.0,12229136384.0,53439152128.0
2.106,0.042,97.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3009.0,2392.0,1879269376.0,106676224.0,12229136384.0,53439152128.0
2.085,0.063,97.852,0.0,0.0,0.0,0.0,0.0,530.0,1396.0,0.0,0.0,3092.0,2507.0,1879269376.0,106676224.0,12229136384.0,53439152128.0
2.106,0.042,97.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3007.0,2405.0,1879277568.0,106676224.0,12229136384.0,53439143936.0
2.085,0.063,97.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3042.0,2439.0,1879277568.0,106676224.0,12229136384.0,53439143936.0
2.085,0.042,97.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3006.0,2392.0,1879277568.0,106676224.0,12229136384.0,53439143936.0
2.085,0.042,97.873,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3027.0,2419.0,1879273472.0,106676224.0,12229136384.0,53439148032.0
2.085,0.063,97.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3060.0,2499.0,1879273472.0,106676224.0,12229136384.0,53439148032.0
2.105,0.042,97.832,0.0,0.0,0.021,0.0,0.0,332.0,1810.0,0.0,0.0,3025.0,2423.0,1879265280.0,106676224.0,12229136384.0,53439156224.0
2.085,0.063,97.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3001.0,2389.0,1879265280.0,106676224.0,12229136384.0,53439156224.0
2.085,0.042,97.873,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3039.0,2404.0,1879265280.0,106676224.0,12229136384.0,53439156224.0
2.086,0.021,97.893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3006.0,2388.0,1879265280.0,106676224.0,12229136384.0,53439156224.0
2.105,0.063,97.832,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3071.0,2453.0,1879273472.0,106676224.0,12229136384.0,53439148032.0
2.086,0.042,97.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3004.0,2376.0,1879273472.0,106676224.0,12229136384.0,53439148032.0
2.085,0.042,97.873,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3033.0,2417.0,1879273472.0,106676224.0,12229136384.0,53439148032.0
2.106,0.104,97.789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3031.0,2396.0,1879273472.0,106676224.0,12229136384.0,53439148032.0
2.085,0.042,97.873,0.0,0.0,0.0,0.0,0.0,128.0,455.0,0.0,0.0,3081.0,2523.0,1879273472.0,106676224.0,12229136384.0,53439148032.0
2.106,0.042,97.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3116.0,2593.0,1879273472.0,106676224.0,12229136384.0,53439148032.0
2.086,0.042,97.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3267.0,2880.0,1879257088.0,106676224.0,12229136384.0,53439164416.0
2.085,0.063,97.832,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,3252.0,2870.0,1879265280.0,106676224.0,12229136384.0,53439156224.0
2.086,0.042,97.873,0.0,0.0,0.0,0.0,0.0,303.0,0.0,0.0,0.0,3088.0,2544.0,1879257088.0,106676224.0,12229136384.0,53439164416.0
2.106,0.042,97.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3095.0,2571.0,1879257088.0,106676224.0,12229136384.0,53439164416.0
2.086,0.042,97.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3241.0,2790.0,1879257088.0,106676224.0,12229136384.0,53439164416.0
2.086,0.042,97.477,0.396,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,0.0,3052.0,2492.0,1879392256.0,106676224.0,12229136384.0,53439029248.0
2.105,0.042,97.832,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3129.0,2609.0,1879392256.0,106676224.0,12229136384.0,53439029248.0
2.086,0.042,97.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3041.0,2453.0,1879392256.0,106676224.0,12229136384.0,53439029248.0
2.085,0.042,97.873,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3013.0,2386.0,1879392256.0,106676224.0,12229136384.0,53439029248.0
2.086,0.042,97.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3020.0,2394.0,1879392256.0,106676224.0,12229136384.0,53439029248.0
2.085,0.042,97.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3018.0,2391.0,1879384064.0,106676224.0,12229136384.0,53439037440.0
2.106,0.021,97.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2996.0,2376.0,1879384064.0,106676224.0,12229136384.0,53439037440.0
2.085,0.042,97.873,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3015.0,2388.0,1879379968.0,106676224.0,12229140480.0,53439037440.0
2.086,0.042,97.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3072.0,2491.0,1879379968.0,106676224.0,12229140480.0,53439037440.0
2.085,0.063,97.852,0.0,0.0,0.0,0.0,0.0,683.0,573.0,0.0,0.0,3040.0,2421.0,1879379968.0,106676224.0,12229140480.0,53439037440.0
2.085,0.042,97.852,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,3006.0,2396.0,1879388160.0,106676224.0,12229140480.0,53439029248.0
2.105,0.042,97.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3033.0,2401.0,1879388160.0,106676224.0,12229140480.0,53439029248.0
2.086,0.042,97.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3006.0,2388.0,1879388160.0,106676224.0,12229140480.0,53439029248.0
2.085,0.042,97.873,0.0,0.0,0.0,0.0,0.0,244.0,0.0,0.0,0.0,3018.0,2396.0,1879388160.0,106676224.0,12229140480.0,53439029248.0
2.086,0.042,97.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3025.0,2397.0,1879404544.0,106676224.0,12229140480.0,53439012864.0
2.105,0.063,97.832,0.0,0.0,0.0,0.0,0.0,660.0,5848.0,0.0,0.0,3031.0,2415.0,1879396352.0,106676224.0,12229140480.0,53439021056.0
2.086,0.042,97.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3015.0,2406.0,1879392256.0,106676224.0,12229140480.0,53439025152.0
2.085,0.063,97.853,0.0,0.0,0.0,0.0,0.0,276.0,0.0,0.0,0.0,3044.0,2429.0,1879384064.0,106676224.0,12229140480.0,53439033344.0
2.086,0.042,97.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,2386.0,1879384064.0,106676224.0,12229140480.0,53439033344.0
2.105,0.063,97.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3065.0,2454.0,1879384064.0,106676224.0,12229140480.0,53439033344.0
2.086,0.042,97.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3057.0,2506.0,1879392256.0,106676224.0,12229140480.0,53439025152.0
2.105,0.063,97.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3013.0,2402.0,1879392256.0,106676224.0,12229140480.0,53439025152.0
2.086,0.042,97.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3010.0,2399.0,1879392256.0,106676224.0,12229140480.0,53439025152.0
2.085,0.063,97.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3025.0,2403.0,1879392256.0,106676224.0,12229140480.0,53439025152.0
2.086,0.042,97.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3017.0,2385.0,1879392256.0,106676224.0,12229140480.0,53439025152.0
2.085,0.042,97.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3026.0,2421.0,1879384064.0,106676224.0,12229140480.0,53439033344.0
2.106,0.042,97.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3148.0,2656.0,1879384064.0,106676224.0,12229140480.0,53439033344.0
2.085,0.063,97.832,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,3259.0,2860.0,1879375872.0,106676224.0,12229140480.0,53439041536.0
2.086,0.042,97.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3144.0,2652.0,1879375872.0,106676224.0,12229140480.0,53439041536.0
2.085,0.063,97.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3151.0,2566.0,1879375872.0,106676224.0,12229140480.0,53439041536.0
2.105,0.063,97.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3001.0,2383.0,1879384064.0,106676224.0,12229140480.0,53439033344.0
2.085,0.042,97.873,0.0,0.0,0.0,0.0,0.0,0.0,3770.0,0.0,0.0,3029.0,2407.0,1879392256.0,106676224.0,12229140480.0,53439025152.0
2.086,0.042,97.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3068.0,2488.0,1879392256.0,106676224.0,12229140480.0,53439025152.0
2.086,0.042,97.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3031.0,2440.0,1879392256.0,106676224.0,12229140480.0,53439025152.0
2.105,0.063,97.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3019.0,2395.0,1879392256.0,106676224.0,12229140480.0,53439025152.0
2.085,0.042,97.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3046.0,2428.0,1879392256.0,106676224.0,12229140480.0,53439025152.0
2.086,0.042,97.873,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,3028.0,2411.0,1879392256.0,106676224.0,12229140480.0,53439025152.0
2.106,0.083,97.811,0.0,0.0,0.0,0.0,0.0,68.0,455.0,0.0,0.0,3096.0,2468.0,1879384064.0,106676224.0,12229140480.0,53439033344.0
2.105,0.042,97.832,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,3137.0,2615.0,1879384064.0,106676224.0,12229140480.0,53439033344.0
2.085,0.063,97.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3110.0,2515.0,1879379968.0,106676224.0,12229144576.0,53439033344.0
2.086,0.063,97.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3043.0,2466.0,1879515136.0,106676224.0,12229144576.0,53438898176.0
2.107,0.021,97.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3272.0,2888.0,1879515136.0,106676224.0,12229144576.0,53438898176.0
2.085,0.063,97.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3015.0,2398.0,1879515136.0,106676224.0,12229144576.0,53438898176.0
2.085,0.042,97.873,0.0,0.0,0.0,0.0,0.0,60.0,42.0,0.0,0.0,3032.0,2414.0,1879515136.0,106676224.0,12229144576.0,53438898176.0
2.085,0.063,97.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3069.0,2498.0,1879523328.0,106676224.0,12229144576.0,53438889984.0
2.105,0.042,97.832,0.0,0.0,0.021,0.0,0.0,338.0,5226.0,0.0,0.0,3029.0,2424.0,1879515136.0,106676224.0,12229144576.0,53438898176.0
2.085,0.042,97.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2996.0,2367.0,1879515136.0,106676224.0,12229144576.0,53438898176.0
2.085,0.042,97.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3035.0,2405.0,1879515136.0,106676224.0,12229144576.0,53438898176.0
2.086,0.063,97.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3001.0,2378.0,1879515136.0,106676224.0,12229144576.0,53438898176.0
2.106,0.042,97.852,0.0,0.0,0.0,0.0,0.0,470.0,1816.0,0.0,0.0,3096.0,2502.0,1879515136.0,106676224.0,12229144576.0,53438898176.0
2.085,0.063,97.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3020.0,2396.0,1879523328.0,106676224.0,12229144576.0,53438889984.0
2.106,0.042,97.852,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3030.0,2407.0,1879523328.0,106676224.0,12229144576.0,53438889984.0
2.085,0.042,97.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3006.0,2385.0,1879523328.0,106676224.0,12229144576.0,53438889984.0
2.086,0.042,97.873,0.0,0.0,0.0,0.0,0.0,863.0,573.0,0.0,0.0,3054.0,2416.0,1879650304.0,106676224.0,12229144576.0,53438763008.0
2.085,0.063,97.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3027.0,2406.0,1879650304.0,106676224.0,12229144576.0,53438763008.0
2.085,0.042,97.873,0.0,0.0,0.0,0.0,0.0,512.0,2234.0,0.0,0.0,3035.0,2416.0,1879633920.0,106676224.0,12229144576.0,53438779392.0
2.106,0.042,97.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3213.0,2733.0,1879633920.0,106676224.0,12229144576.0,53438779392.0
2.086,0.042,97.873,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,3069.0,2533.0,1879633920.0,106676224.0,12229144576.0,53438779392.0
2.085,0.042,97.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2997.0,2374.0,1879633920.0,106676224.0,12229144576.0,53438779392.0
2.086,0.042,97.873,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3085.0,2473.0,1879629824.0,106676224.0,12229144576.0,53438783488.0
2.106,0.042,97.456,0.396,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,0.0,3078.0,2530.0,1879638016.0,106676224.0,12229144576.0,53438775296.0
2.086,0.042,97.872,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,3258.0,2868.0,1879638016.0,106676224.0,12229144576.0,53438775296.0
2.086,0.042,97.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3144.0,2625.0,1879638016.0,106676224.0,12229144576.0,53438775296.0
2.085,0.042,97.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3055.0,2469.0,1879629824.0,106676224.0,12229144576.0,53438783488.0
2.086,0.063,97.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3103.0,2553.0,1879502848.0,106676224.0,12229144576.0,53438910464.0
2.086,0.021,97.893,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3286.0,2924.0,1879494656.0,106676224.0,12229144576.0,53438918656.0
2.106,0.042,97.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3082.0,2540.0,1879494656.0,106676224.0,12229144576.0,53438918656.0
2.085,0.042,97.852,0.0,0.0,0.021,0.0,0.0,120.0,0.0,0.0,0.0,3099.0,2542.0,1879494656.0,106676224.0,12229144576.0,53438918656.0
